region,date,dis,id,catg,target
101,14/6/1977,60,117287,11,0
310,15/12/1992,62,117290,11,0
101,2/11/2015,60,117292,11,0
101,26/1/2017,60,117300,11,0
309,30/10/2012,62,117301,11,0
372,6/5/2009,63,117303,11,0
313,8/10/2015,63,117307,11,0
104,11/7/2017,69,117309,11,0
101,7/8/2012,60,11731,11,0
304,25/8/2015,62,117310,11,0
303,11/6/2001,62,117311,11,0
311,9/5/2012,63,117313,11,0
312,5/11/2015,63,117319,11,0
303,27/5/1997,62,11732,11,0
301,12/11/2013,62,117323,11,0
101,3/10/2012,60,117324,11,0
312,16/11/2013,63,117326,11,0
101,15/3/2013,60,117327,11,0
101,19/10/2009,60,117328,11,0
302,19/10/2012,62,117332,11,0
311,19/7/2011,63,117333,11,0
306,27/9/2016,63,117335,11,0
312,13/7/2012,63,117344,11,0
104,20/11/2014,69,117348,11,0
306,22/2/2013,63,117350,11,0
103,16/12/2015,69,117352,11,0
101,23/5/1994,60,117354,11,0
101,1/11/2007,60,117355,11,0
104,7/4/1987,69,117356,11,0
105,27/4/2004,69,117358,11,0
301,23/5/2007,62,117359,11,0
301,19/11/2007,62,117363,11,0
107,3/11/2016,69,117364,11,0
310,29/8/2013,62,117369,11,0
305,11/1/2017,62,11737,11,0
104,17/7/2014,69,117375,11,0
307,19/4/1993,62,117378,11,0
310,30/1/2013,62,11738,11,0
310,15/11/2011,62,117381,11,0
304,8/9/1995,62,117383,11,0
310,24/10/2016,62,117387,11,0
313,21/4/1988,63,117388,11,0
312,18/3/2014,63,117390,11,0
301,12/12/2003,62,117395,11,0
104,26/2/1987,69,117399,11,0
101,7/12/2000,60,117402,11,0
103,13/8/2007,69,117404,11,0
310,31/7/2012,62,117407,11,0
104,19/3/1987,69,117410,11,0
303,21/3/2017,62,117414,11,0
101,27/5/1992,60,117420,11,0
101,1/9/2016,60,117422,11,0
303,18/3/2016,62,117423,11,0
307,27/2/2009,62,117427,11,0
103,6/6/2016,69,117432,11,0
306,19/5/2017,63,117433,11,0
107,14/8/1992,69,117437,11,0
311,31/5/2004,63,117438,11,0
104,9/5/2014,69,117441,11,0
107,1/3/2016,69,117445,11,0
309,23/6/2010,62,117449,11,0
302,10/10/2013,62,117450,11,0
101,28/3/2014,60,117453,11,0
101,31/7/1990,60,117455,11,0
104,30/5/2011,69,117457,11,0
301,30/5/2014,62,117459,11,0
107,3/2/2009,69,11746,11,0
307,7/3/2014,62,117460,11,0
107,11/3/2014,69,117461,11,0
103,19/3/2016,69,117462,11,0
371,13/7/2009,62,117463,11,0
101,30/8/2010,60,117468,11,0
304,31/12/1996,62,117469,11,0
107,31/8/1977,69,117472,11,0
306,6/7/1999,63,117475,11,0
311,3/12/2016,63,117476,11,0
107,17/7/2013,69,11748,11,0
101,25/9/1997,60,117480,11,0
103,10/6/2011,69,117481,11,0
313,30/8/2014,63,117483,11,0
301,17/9/1991,62,117485,11,0
311,3/3/2015,63,117489,11,0
305,16/6/2015,62,117490,11,0
310,29/11/2017,62,117491,11,0
101,8/10/1987,60,117493,11,0
311,16/3/2015,63,117494,11,0
107,27/11/1990,69,117496,11,0
103,7/1/2015,69,117498,11,0
313,30/9/2011,63,11750,11,0
101,4/3/2015,60,117503,11,0
303,3/3/2008,62,117508,12,0
301,6/6/2012,62,117509,11,0
101,4/10/2010,60,11751,11,0
301,19/4/1982,62,117512,11,0
101,8/1/2013,60,117513,11,0
103,13/11/2009,69,117515,11,0
101,4/6/2010,60,117518,11,0
104,30/4/1993,69,117524,11,0
103,27/12/2010,69,117526,11,0
311,12/8/1988,63,117536,11,0
101,31/1/2005,60,117538,11,0
101,16/7/2001,60,117540,11,0
107,11/3/2014,69,117542,11,0
101,23/6/1993,63,117543,12,0
303,11/3/1985,62,117546,11,0
101,11/7/2011,60,117548,11,0
301,12/11/2014,62,11755,11,0
107,19/10/2010,69,117551,11,0
107,19/12/2016,69,117553,11,0
104,7/6/2001,69,117555,11,0
313,10/2/1986,63,117557,12,0
104,24/9/2007,69,117558,11,0
302,14/12/1981,62,117559,11,0
303,3/7/1982,62,117562,11,0
104,20/5/2017,69,117563,11,0
101,23/4/1999,60,117570,11,0
101,21/12/1977,60,117571,11,0
101,20/9/1996,60,117573,11,0
312,6/3/2014,63,117574,11,0
101,20/11/2014,60,117584,11,0
103,24/4/2018,69,117586,11,1
301,30/6/1998,62,117591,11,0
104,16/3/1984,69,117596,11,0
104,28/12/1995,69,117599,11,0
101,30/12/2004,60,1176,11,0
309,22/4/2013,62,11760,11,0
306,10/5/2005,63,117600,11,0
312,7/1/2013,63,117605,11,0
101,14/8/2010,60,117607,11,0
101,24/12/1979,60,117609,11,0
101,24/10/2001,60,11761,11,0
301,2/8/2014,62,117611,11,0
107,20/12/2012,69,117613,11,0
311,26/11/2014,63,11762,11,0
101,9/12/1982,60,117620,11,0
306,28/5/2002,63,117621,11,0
303,1/6/2015,62,117625,11,0
306,24/9/2013,63,117626,11,0
104,21/10/1981,69,117627,11,0
104,13/10/2009,69,117628,11,0
103,26/1/1980,69,11763,51,1
101,8/11/1977,60,117631,11,0
311,7/1/2004,63,117634,11,0
103,3/12/2014,69,117635,11,0
312,30/6/2014,63,117637,11,0
312,10/12/2013,63,117638,11,0
304,11/4/2011,62,117642,11,0
101,15/10/1999,60,117649,11,0
101,6/4/2011,60,117650,11,0
107,10/1/2008,69,117653,11,0
313,26/1/2010,63,117655,11,0
101,9/12/1978,60,11766,11,0
107,2/3/2009,69,117663,11,0
101,27/12/2012,60,117664,11,0
101,24/7/2009,60,117665,11,0
101,14/12/2015,60,117667,11,0
101,8/3/2006,60,11767,11,0
107,14/11/2000,69,117670,11,0
101,24/12/2008,60,117674,11,0
104,26/7/2000,69,117675,11,0
310,29/12/2012,62,117677,11,0
101,10/4/1989,60,117684,11,0
107,14/7/1981,69,117685,11,0
107,10/1/2008,69,117688,11,0
301,19/4/1999,62,117692,11,0
311,13/9/2014,63,117693,11,0
371,23/12/1994,62,117696,11,0
379,14/7/2011,63,1177,11,1
310,17/4/2017,62,11770,11,0
310,9/9/2017,62,117700,11,0
104,21/10/1994,69,117702,11,0
101,9/6/1998,60,117703,11,0
301,30/9/2016,62,117708,11,0
101,6/7/2011,60,11771,11,0
303,11/11/2015,62,117717,11,0
311,22/3/2010,63,117724,11,0
301,31/8/2009,62,117725,11,0
310,18/8/2017,62,117727,11,0
106,22/10/1984,69,117731,12,0
308,9/12/2009,63,117732,11,0
305,15/1/2018,62,117735,11,0
103,8/12/2015,69,117737,11,0
104,23/12/2014,69,117738,11,0
101,3/12/1986,60,117748,11,0
107,31/5/2007,69,117749,11,0
301,14/2/2011,62,11775,11,0
307,25/8/2017,62,117750,11,0
101,27/4/2015,60,117751,11,0
312,21/3/2014,63,117754,11,0
104,7/8/2017,69,117757,11,0
101,14/11/2013,60,117758,11,0
101,10/1/2014,60,117762,11,0
103,27/5/2008,69,117767,11,0
302,31/12/2014,62,117770,11,0
103,5/6/2010,69,117771,11,0
101,7/1/2011,60,117779,12,0
101,26/3/2009,60,117781,11,0
101,9/7/1998,60,117782,11,0
303,26/7/2007,62,117786,11,0
311,26/7/2017,63,117787,11,0
101,20/9/2008,60,117788,11,0
101,1/10/2013,60,117789,11,0
104,14/6/2010,69,117790,12,0
379,22/9/2015,63,117794,11,0
107,30/11/2016,69,117795,11,0
303,19/12/2006,62,117796,11,0
103,10/10/2012,69,117797,11,1
103,22/1/2013,69,117799,11,0
304,26/12/2008,62,1178,11,1
301,11/5/1977,62,117801,11,0
301,6/7/2015,62,117803,11,0
104,27/11/2015,69,117804,11,1
101,8/2/2010,60,117805,11,0
101,27/9/1977,60,117806,11,0
103,11/12/2014,69,11781,11,1
303,24/3/2011,62,117811,11,0
104,12/3/2016,69,117814,11,0
312,13/11/2010,63,117815,11,0
107,4/7/2015,69,117816,11,0
105,20/8/2010,69,117817,11,0
311,15/1/2015,63,117819,11,0
310,30/6/1999,62,11782,11,0
104,17/3/2003,69,117821,11,0
104,13/1/1979,69,117822,11,0
101,17/5/2012,60,117823,11,0
307,5/3/2016,62,117826,11,0
101,31/1/1984,60,117828,11,0
301,5/4/2014,62,117829,11,0
104,29/12/2006,69,117833,11,0
305,30/11/1999,62,117837,11,1
101,2/12/2003,60,117839,11,0
104,28/10/1980,69,117841,11,0
101,5/6/2009,60,117843,11,0
304,4/9/2013,62,117845,11,0
311,22/5/2013,63,117847,11,0
101,27/12/2003,60,117848,11,0
101,15/7/1992,60,117853,11,0
301,28/3/2016,62,117855,11,0
105,18/8/2015,69,117858,11,0
307,18/6/2011,62,117860,11,0
104,27/3/2008,69,117861,11,0
101,21/12/2012,60,117865,11,0
101,31/12/1977,60,117866,11,0
101,19/7/2000,60,11787,11,0
303,23/5/2013,62,117870,11,0
302,5/4/2016,62,117871,11,0
303,24/12/1986,62,117873,11,0
311,24/12/2007,63,117877,12,0
105,30/1/2015,69,117878,11,0
101,27/8/2017,60,11788,11,0
107,30/1/2014,69,117883,11,0
305,15/4/1986,62,117885,11,0
309,4/4/2014,62,117889,11,0
302,26/9/2011,62,117891,11,0
104,31/12/2000,69,117893,11,0
306,31/10/2000,63,117895,51,0
311,30/9/2014,63,117898,11,0
312,18/6/2011,63,117901,11,0
107,23/10/2013,69,117902,11,0
303,13/3/2001,62,117905,11,0
371,14/6/2006,62,117909,11,0
101,5/2/1985,60,11791,11,0
107,7/12/2012,69,117913,11,1
310,4/6/2015,62,117914,11,0
103,13/4/1983,69,117915,11,0
301,26/6/2002,62,117916,11,0
101,4/8/2009,60,117918,11,0
107,22/1/2016,69,117922,11,0
305,9/12/2004,62,117929,11,0
103,2/4/2012,69,117930,11,1
101,3/9/2014,60,117932,11,0
312,25/4/2009,63,117934,11,0
303,19/4/2011,62,117936,11,0
105,9/10/2013,69,117937,11,0
101,11/1/2011,60,117938,11,0
101,5/5/2011,60,117939,51,0
308,10/5/2002,63,117943,11,0
101,17/12/2003,60,117944,11,1
303,7/8/2009,62,117946,11,0
310,9/10/2000,62,117948,11,0
305,20/5/1980,62,117950,11,0
101,14/8/2009,60,117953,11,1
306,3/10/2013,63,117956,11,0
310,15/11/2016,62,11796,11,0
101,19/10/2009,60,117962,11,0
101,17/3/1982,60,117963,11,1
101,27/5/2013,60,117965,11,0
101,13/9/2011,60,117966,11,0
103,31/5/2017,69,117969,11,0
103,8/11/2012,69,117973,11,0
306,2/2/1987,63,117974,11,0
311,28/8/1989,63,117976,11,0
310,8/12/2009,62,117979,11,0
302,8/1/2018,62,11798,11,0
309,31/1/2002,62,117980,11,0
301,23/12/2010,62,117984,11,0
306,26/11/2013,63,117985,11,0
101,24/9/1999,60,117988,11,0
107,2/12/2015,69,117989,11,0
313,4/2/2016,63,11799,11,0
301,5/6/2014,62,117993,11,0
107,3/11/2014,69,117994,11,0
101,24/4/2009,60,117998,11,0
307,4/5/1981,62,117999,11,0
101,28/6/2016,60,11800,11,0
103,5/5/2016,69,118000,51,0
107,3/12/2013,69,118002,11,0
301,9/2/2009,62,118003,11,0
103,20/8/2008,69,118004,11,0
103,5/6/2010,69,118007,11,0
107,29/5/2012,69,118009,11,0
311,26/4/2017,63,118010,11,0
101,6/10/2011,60,118011,11,0
302,7/3/2013,62,118015,11,0
313,18/1/2010,63,118017,11,0
311,9/3/2017,63,118019,11,0
107,9/7/2010,69,11802,11,0
105,28/7/2011,69,118020,11,0
101,9/5/2008,60,118028,11,0
105,25/10/2017,69,118030,11,0
101,12/3/2009,60,118031,11,0
310,16/12/2014,62,118032,11,0
107,11/3/2014,69,118033,11,0
371,12/4/2005,62,118034,11,0
304,30/6/2016,62,118035,51,0
372,13/7/2012,63,118037,11,0
303,17/4/2009,62,118041,11,0
101,30/5/2007,60,118047,11,0
307,31/12/1997,62,118052,11,0
306,4/6/2008,63,118053,11,0
303,13/6/2014,62,118056,11,0
313,21/11/2013,63,118057,11,0
310,30/12/2010,62,118058,11,0
101,9/11/2016,60,118059,11,0
107,3/12/2009,69,118060,11,0
103,12/9/1988,69,118062,11,0
101,29/8/1995,60,118063,11,0
307,8/1/2013,62,118069,11,0
107,22/1/2014,69,11807,11,0
310,15/8/2015,62,118070,11,0
310,22/8/2009,62,118076,11,0
307,24/12/2004,62,118077,11,0
310,24/4/2012,62,118078,11,0
104,21/10/1996,69,118080,11,0
103,27/10/1980,69,118082,11,0
107,20/2/2013,69,118085,11,0
104,4/4/2014,69,118090,11,0
310,22/3/2007,62,118093,11,0
305,27/12/1999,62,118096,11,0
311,15/9/2012,63,118097,11,0
313,6/10/2014,63,11810,11,0
104,6/5/2017,69,118100,11,0
306,26/9/2012,63,118102,11,0
107,13/12/1984,69,11811,11,0
304,31/1/2013,62,118111,11,0
301,26/2/2007,62,118113,11,0
103,5/9/2011,69,118114,11,1
301,26/12/2012,62,118119,11,0
104,16/11/1995,69,118123,11,0
307,9/10/1987,62,118125,11,0
301,29/8/2003,62,118128,11,0
103,5/12/2006,69,118132,11,0
399,11/5/1990,63,118133,11,0
303,28/10/2013,62,118138,11,0
101,25/2/2009,60,11814,11,0
303,3/9/2009,62,118140,11,0
104,26/7/2013,69,118142,11,0
101,20/6/2013,60,118143,11,0
307,7/2/2014,62,118144,11,0
306,16/4/2013,63,118145,11,0
311,31/3/2016,63,118146,11,0
103,13/1/2016,69,118147,11,0
305,21/12/1977,62,118150,11,0
101,11/6/2013,60,118154,11,0
101,29/6/2010,60,118155,11,0
311,16/12/1986,63,118163,11,0
303,16/11/2013,62,118167,11,0
107,14/4/2014,69,118176,11,0
307,19/7/2014,62,118177,11,0
310,19/7/2011,62,118178,11,0
101,4/7/2014,60,118184,11,0
107,2/5/1985,69,118189,11,0
307,18/1/2013,62,11819,11,0
101,24/10/2008,60,118193,11,0
103,28/2/2001,69,118194,11,0
309,16/5/1994,62,118195,11,0
304,1/7/2013,62,118198,11,0
310,14/12/2017,62,118203,11,0
311,29/11/2002,63,118207,11,0
306,11/12/2015,63,118208,12,0
301,18/3/2011,62,118210,11,0
306,28/11/2003,63,118212,11,0
101,28/10/2013,60,118215,11,0
303,27/3/2017,62,118216,11,0
311,27/2/2018,63,118218,11,0
107,10/12/2008,69,118222,11,0
101,27/8/2009,60,118223,11,0
313,17/5/2014,63,118228,11,0
313,11/10/2000,63,11823,11,0
101,7/12/2008,60,118232,11,0
104,23/10/2001,69,118240,11,0
101,16/3/2017,60,118242,11,0
103,29/1/2014,69,118244,11,0
306,27/2/2014,63,118246,11,0
107,19/11/2015,69,118247,11,0
302,14/1/2008,62,118248,11,0
301,11/10/1977,62,118257,11,0
304,8/2/2017,62,118262,11,0
101,4/4/2012,60,118266,11,0
101,22/10/2013,60,118267,11,1
311,27/9/2013,63,11827,11,0
303,25/1/2017,62,118271,11,0
101,13/2/2012,60,118276,11,0
303,3/2/2016,62,118278,11,0
107,15/5/2013,69,118282,11,0
101,18/5/2011,60,118290,11,0
310,18/7/2007,62,118291,11,0
103,14/6/2006,69,118292,11,0
101,13/10/2016,60,118294,11,0
371,13/9/2008,62,118296,11,0
371,12/11/2014,62,118297,11,0
101,18/6/2015,60,118307,11,0
304,17/7/2014,62,118308,11,0
304,24/5/1980,62,118309,11,0
101,28/7/2007,60,118311,11,0
101,23/5/2013,60,118312,11,0
101,19/3/2010,60,118317,11,0
311,27/10/1989,63,118318,11,0
310,1/9/2005,62,118320,11,0
107,14/11/2006,69,118326,11,0
101,29/6/2006,63,118329,11,0
311,24/11/1988,63,11833,11,0
302,14/1/1987,62,118330,11,0
379,24/11/2010,63,118331,11,0
371,20/12/1990,62,118335,11,0
309,20/12/2017,62,118336,11,0
107,28/10/2013,69,118338,11,0
307,23/8/2010,62,118339,11,0
101,7/11/1983,60,118341,11,0
104,30/10/1995,69,118342,51,1
311,25/2/2003,63,118343,11,0
310,15/4/2015,62,118344,11,0
107,10/12/2008,69,118345,11,0
101,17/3/1979,60,118347,11,0
107,20/9/1985,69,118349,11,1
104,17/2/2005,69,118353,11,0
311,29/4/2015,63,118354,11,0
101,1/6/2012,60,118355,11,0
304,6/2/1980,62,118359,11,0
301,24/12/1982,62,118365,11,0
306,9/2/2015,63,118369,11,0
101,28/11/1990,60,118370,12,0
306,14/12/2011,63,118373,11,0
103,16/4/2014,69,118374,11,1
101,16/9/1994,60,118375,11,0
310,6/6/2012,62,118377,11,0
303,19/2/2013,62,11838,11,0
101,25/4/2012,60,118384,11,0
307,25/10/2010,62,118386,11,0
302,22/11/2010,62,118388,11,0
101,27/5/1978,60,118389,11,0
103,6/7/2013,69,118391,11,0
304,1/12/2011,62,118392,11,0
311,16/10/2015,63,118393,11,0
104,25/3/2016,69,118394,11,0
309,22/8/2006,62,118398,11,1
101,12/10/2010,60,118399,11,0
101,10/3/2014,60,118401,11,0
311,27/11/2013,63,118402,11,0
303,19/4/2018,62,118403,11,0
311,20/11/2013,63,118406,11,0
311,30/5/2008,63,118411,11,0
101,21/5/1993,60,118412,11,0
101,18/9/2009,60,118413,11,0
303,21/1/2015,62,118418,11,0
101,15/4/2009,60,118419,11,0
303,21/7/1980,62,118421,11,0
107,28/1/2016,69,118425,11,1
107,5/4/2007,69,118427,11,0
103,31/12/2005,69,118429,11,0
101,13/11/2001,60,118430,11,0
307,16/9/1987,62,118436,11,0
307,4/3/2016,62,118440,11,0
105,18/1/2016,69,118442,11,0
311,28/12/2011,63,118449,11,0
303,11/4/2015,62,11845,11,0
310,18/2/2002,62,118453,11,0
313,11/9/2009,63,118454,11,0
104,6/10/2004,69,118456,11,1
101,18/6/2010,60,118457,11,0
101,18/9/2012,60,11846,11,0
107,31/8/1977,69,118466,11,0
379,22/11/2013,63,118468,11,1
107,7/1/2016,69,118472,11,0
308,2/9/2011,62,118473,11,0
101,3/6/1982,60,118474,11,0
103,22/2/2014,69,118475,11,0
303,31/5/2006,62,118476,11,0
105,26/2/2014,69,118478,11,0
104,16/8/2016,69,118482,11,0
101,5/6/2012,60,118484,11,0
107,25/11/2013,69,118485,11,0
104,17/10/2016,69,118493,11,0
303,14/2/2015,62,118497,11,0
312,22/4/2010,63,118498,11,0
305,30/6/1983,62,1185,11,1
307,9/10/2000,62,118505,11,0
312,7/4/2016,63,11851,11,0
303,14/4/2004,62,118511,11,0
310,28/3/2003,62,118512,11,0
306,13/10/2017,63,118514,11,0
107,12/6/2001,69,118515,11,0
101,22/2/2008,60,118517,11,0
311,12/5/2011,63,118521,11,0
103,19/7/2013,69,118522,11,0
103,12/12/2015,69,118523,11,0
101,2/9/2008,60,118524,11,0
106,9/12/1981,69,118525,11,1
311,14/5/2014,63,118526,11,0
104,23/6/2014,69,118528,11,0
311,17/9/1999,63,118529,11,0
311,30/5/2002,63,118530,11,0
101,26/9/2012,60,118531,11,0
301,1/6/2010,62,118532,12,0
310,20/6/2013,62,118533,11,0
107,22/1/2014,69,118534,11,0
309,9/6/2011,62,118536,11,0
101,20/11/2008,60,118538,11,0
313,30/1/2010,63,11854,11,0
311,1/4/2014,63,118541,11,0
302,21/1/2010,62,118542,11,0
103,25/6/2016,69,118545,11,0
307,20/2/2015,62,11855,11,0
311,26/4/1995,63,118552,11,0
303,15/9/2011,62,118555,11,0
104,8/5/2017,69,118556,11,0
107,24/3/1994,69,118557,11,0
104,20/2/1982,69,118559,11,0
104,31/8/2016,69,118560,11,0
302,9/4/2016,62,118568,11,0
301,29/10/2012,62,118573,11,0
312,24/2/2017,63,118574,11,0
101,15/1/2016,63,118580,11,0
101,27/6/1985,60,118581,11,0
310,7/5/2012,62,118582,11,0
307,17/2/2017,62,118585,11,0
379,21/11/2012,63,118586,11,0
107,31/10/2012,69,118588,11,0
304,31/7/2003,62,118594,11,0
312,4/1/2013,63,118596,11,0
101,6/12/1999,60,118599,11,0
101,19/3/1996,60,1186,11,1
306,30/9/2015,63,11860,11,0
101,27/5/1992,60,118602,11,0
101,8/12/2010,60,118608,11,0
311,6/5/1994,63,118610,11,0
101,20/12/2001,60,118612,51,0
101,22/6/1987,60,118613,11,0
101,1/3/2008,60,11862,11,0
303,25/5/2016,62,118621,11,0
104,12/5/1998,69,118622,11,0
101,9/7/1991,60,118623,11,0
101,20/9/2013,60,118624,11,0
302,12/4/2013,62,118625,11,0
104,10/4/2002,69,118627,11,0
106,3/11/2008,69,118628,11,0
312,19/10/1983,63,118631,11,0
104,30/11/2015,69,118633,11,0
306,26/9/2012,63,118635,11,0
301,4/8/2016,62,118638,11,0
101,1/3/2008,60,118639,11,0
103,28/2/1995,69,118640,11,0
301,18/11/2015,62,118643,11,0
101,10/7/2013,60,118644,11,0
311,29/12/1997,63,118646,11,0
309,30/5/2007,62,11865,11,0
101,16/2/1993,60,118656,11,0
101,13/3/2014,60,118657,11,0
304,23/3/2016,62,118660,11,0
103,21/4/2014,69,118662,51,0
371,26/7/2017,62,118666,11,0
301,10/3/2000,62,118667,11,0
309,9/1/2015,62,118670,11,0
311,5/5/2017,63,118671,11,0
103,27/7/2016,69,118679,11,0
103,26/9/2009,69,11868,11,0
303,11/6/2007,62,118682,11,1
104,4/11/2011,69,118684,11,0
312,6/9/2014,63,118685,11,0
101,28/11/2007,60,11869,11,0
107,8/1/2016,69,118690,11,0
301,8/11/2007,62,118692,11,0
101,8/9/1994,60,118694,11,1
101,28/2/2005,60,118697,11,0
301,15/8/2014,62,11870,11,0
302,17/3/1981,62,118701,11,0
107,31/12/1999,69,118702,11,0
101,28/12/2009,60,118703,11,0
312,2/6/2010,63,118707,11,0
372,31/3/2011,63,118725,11,0
303,28/5/2013,62,118726,11,0
101,4/7/2015,60,118729,11,0
101,7/3/2005,60,11873,11,0
311,6/12/1988,63,118734,11,0
101,6/3/1992,60,118743,11,0
303,16/5/1996,62,118747,11,0
103,17/9/2008,69,11875,11,0
311,31/7/2003,63,118750,11,0
306,23/4/2012,63,118753,11,1
101,6/12/1999,60,118757,11,0
311,23/11/2011,63,118760,11,0
303,25/11/1987,62,118761,11,0
101,21/9/2013,63,118763,11,0
301,8/3/2012,62,118770,11,0
103,13/11/2010,69,118772,11,0
101,16/11/2007,60,118775,11,0
107,13/10/2000,69,118777,11,0
311,20/5/1991,63,11878,11,1
101,19/11/2010,60,118780,11,0
308,21/10/2011,63,118782,11,0
307,30/7/2016,62,118784,11,0
301,24/12/2016,62,118785,11,0
101,19/9/1979,60,118789,11,0
371,18/4/2007,62,11879,11,0
104,12/10/2006,69,118798,11,0
304,27/12/2011,62,118800,11,0
101,7/3/2013,60,118801,11,0
101,22/5/1982,60,118802,11,0
306,3/12/2014,63,118804,11,0
101,30/11/2005,63,118808,11,1
311,27/9/2001,63,118810,11,0
303,18/1/2014,62,118811,11,0
101,18/11/2006,60,118812,11,0
303,27/1/2015,62,118815,11,0
101,18/10/2016,60,118819,11,0
309,9/7/1985,62,11882,11,0
103,9/11/2013,69,118820,11,0
107,30/12/2004,69,118825,11,0
104,7/12/2012,69,118826,11,0
104,13/10/2009,69,11883,11,0
306,22/1/2015,63,118831,11,0
304,25/8/2015,62,118839,11,0
104,15/1/2016,69,118841,11,0
371,6/6/2011,62,118843,11,0
101,26/2/2009,60,118845,11,0
101,10/9/2016,60,118848,11,0
107,19/11/2015,69,11885,11,0
308,2/6/2014,63,118850,11,0
306,22/2/2016,63,118851,11,0
311,26/1/2000,63,118853,11,0
301,17/10/2006,62,118854,11,0
101,8/3/2011,60,118855,11,0
101,27/5/1992,60,118857,11,0
101,13/10/2015,60,11886,11,0
308,28/12/2011,63,118864,11,0
107,13/12/2011,69,118865,11,0
107,26/11/2012,69,11887,11,0
372,22/1/1980,63,118873,11,0
302,17/8/2010,62,118879,11,0
101,26/12/2014,60,11888,11,0
101,17/5/1980,60,118881,11,0
304,15/9/2015,62,118882,11,0
107,28/10/1978,69,118887,11,0
371,28/1/2008,62,118888,11,1
103,6/9/2017,69,11889,11,0
101,23/3/2004,60,118893,11,0
306,6/11/2008,63,118895,11,1
101,26/3/2012,60,118899,11,0
302,6/6/2013,62,118909,11,0
101,26/9/2012,60,11891,11,0
309,26/3/2014,62,118912,11,0
303,5/11/2015,62,118914,11,0
107,23/5/1995,69,11892,11,0
311,12/5/2012,63,118922,11,0
311,13/1/2015,63,118923,11,0
311,26/6/2009,63,118924,11,0
101,31/12/2017,60,118925,11,0
303,8/8/1981,62,118926,11,0
306,17/6/2009,63,118928,11,0
106,27/10/1980,69,118930,11,0
379,26/3/2011,63,118932,11,0
107,30/12/1985,69,118935,11,0
103,16/5/2009,69,118939,11,0
101,26/12/2001,60,11894,11,0
103,5/4/1982,69,118940,11,0
107,1/11/2007,69,118944,11,1
311,5/9/2007,63,118945,11,0
301,21/8/1989,62,118948,11,0
103,29/1/2014,69,118952,11,0
305,28/10/1996,62,118954,11,0
101,27/1/2010,60,118961,11,0
107,5/6/2013,69,118962,11,0
104,12/8/2010,69,11897,11,0
309,24/11/2015,62,118971,11,0
312,26/12/2016,63,118972,11,0
103,11/12/2014,69,118974,11,0
104,24/6/2015,69,118975,11,0
104,12/8/2016,69,118977,11,0
104,29/11/2016,69,118979,11,0
101,7/1/2013,60,118981,11,0
372,17/6/2010,63,118982,11,0
104,3/11/2014,69,118984,11,1
306,31/5/2011,63,11899,11,0
104,27/2/2010,69,118991,11,0
107,15/1/2016,69,118995,11,0
101,31/1/2014,60,118996,11,0
101,30/4/1999,60,118997,11,0
103,15/9/2018,69,118999,51,0
301,4/6/1985,62,119,11,0
107,10/4/1987,69,1190,11,0
310,2/10/2012,62,119000,11,0
306,25/8/2011,63,119001,11,0
101,3/5/2001,60,119002,11,0
304,14/9/2011,62,119003,11,0
306,22/9/1995,63,119008,11,0
101,23/11/2015,60,119010,11,0
104,11/3/2013,69,119012,11,0
303,27/12/2016,62,119014,11,0
101,6/11/2007,60,119015,11,0
310,22/6/2017,62,119017,11,0
303,27/8/2003,62,119020,11,0
101,27/6/1977,60,119021,11,0
312,11/12/2018,63,119024,51,0
101,12/12/1978,60,119026,11,0
101,10/1/2008,60,119027,11,0
